accountType,accountId,guestId,mLifeId,mgmRewardsTierCurrent,stateCd
patron,96196777,145404264,96196777,Sapphire,null
customers,00uej2gkscrBDe6911t7,60017667,7587749,Sapphire,TN
betmgm,615681819,69125961,77215603,Sapphire,NY
patron,48501996,118142394,48501996,Sapphire,LA
patron,48323797,38148970,48323797,Sapphire,FL
customers,00uhy0mw4xLbURvZl1t7,109386444,82054574,Sapphire,PA
patron,77646015,53280976,77646015,Sapphire,OH
opera,688365676,51301383,59965922,Sapphire,CO
patron,57197232,18320489,57197232,Sapphire,null
patron,79563791,111872093,79563791,Sapphire,VA
patron,55903809,90169175,55903809,Sapphire,null
patron,64136485,46091301,64136485,Sapphire,null
patron,51582497,68721276,51582497,Sapphire,VT
patron,59138931,106176960,61361345,Sapphire,TX
betmgm,608290799,167739854,100565844,Sapphire,MO
patron,95096877,140775104,95096877,Sapphire,AZ
patron,85037000,18446647,85037000,Sapphire,NY
opera,853211631,132537134,80540583,Sapphire,MS
patron,2894238,47539073,2894238,Pearl,MI
patron,67651297,59294824,67651297,Sapphire,null
patron,71928394,10367254,71928394,Sapphire,CO
patron,57238673,119673063,57238673,Sapphire,null
archtics,11824851,116226897,64148621,Sapphire,TX
patron,48575000,97388557,48575000,Sapphire,TN
customers,00urpnnw0eLH2POEB1t7,137559335,94356128,Sapphire,MI
patron,61661015,105503143,61661015,Sapphire,null
patron,59098095,40808645,59098095,Sapphire,null
patron,59098100,7596457,59098100,Sapphire,null
customers,00ueyj9jjhe15h81I1t7,129461468,80033025,Sapphire,AZ
patron,93422774,135848339,93422774,Sapphire,null
archtics,11627524,18491679,5756457,Pearl,CA
patron,71394371,21559364,71394371,Sapphire,null
opera,899782626,153069414,98690495,Sapphire,ON
patron,76834853,46125144,76834853,Sapphire,VA
patron,79721536,128235454,79721536,Pearl,GA
patron,57323896,95191866,57323896,Sapphire,NE
patron,56259957,45772441,56259957,Sapphire,null
patron,73032278,109412363,73032278,Sapphire,null
opera,782083580,107058338,62903495,Sapphire,MS
patron,53109510,17403231,53109510,Sapphire,TX
patron,76749347,44269255,76749347,Sapphire,MA
patron,44993625,46916332,44993625,Sapphire,HI
customers,00uhy4hhehQ1BbFy21t7,131409493,80318465,Sapphire,NY
patron,66163353,91096784,66163353,Sapphire,null
patron,72909581,51653405,72909581,Sapphire,OH
patron,63982422,17190109,63982422,Sapphire,null
patron,42014839,98687713,42014839,Sapphire,TX
patron,74059634,117056326,74059634,Sapphire,IL
customers,00uqyiztlaq3P8NjV1t7,28774040,32937567,Sapphire,MS
patron,73211713,119851084,73211713,Sapphire,ATY
patron,61899649,61075286,61899649,Sapphire,KS
betmgm,567142373,142841453,95552966,Sapphire,IN
patron,51573324,42450858,51573324,Sapphire,BC
patron,49650790,67330970,49650790,Sapphire,null
opera,794669623,91606148,70751841,Sapphire,CT
patron,84224282,101091462,84224282,Sapphire,NY
tcolv_patron,2163563,90698858,70573449,Sapphire,CA
patron,61410331,91311052,61410331,Sapphire,VA
patron,71666050,87934880,71666050,Sapphire,MD
patron,56563793,95042529,56563793,Sapphire,null
patron,79010094,58909185,79010094,Sapphire,IL
patron,79315405,32475759,79315405,Sapphire,NJ
patron,57034056,67918375,57034056,Sapphire,null
patron,90071934,71372435,90071934,Sapphire,NY
patron,69213728,44565623,69213728,Sapphire,MA
patron,85157062,8673396,85157062,Sapphire,MD
patron,55209137,21181776,55209137,Sapphire,null
patron,59829633,74082361,59829633,Sapphire,NY
patron,75447076,72461197,75447076,Sapphire,FL
patron,63280654,86378598,63280654,Sapphire,MN
patron,93771686,136471382,93771686,Sapphire,null
patron,53514312,67668783,53514312,Sapphire,null
patron,57601349,64084641,57601349,Sapphire,null
patron,90229872,18516435,90229872,Sapphire,NY
patron,51792287,17171478,51792287,Sapphire,MI
patron,99031104,155693707,99031104,Sapphire,NY
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgOy4noPTCQw,22329198,68948999,Sapphire,TN
patron,90257055,84593546,90257055,Sapphire,NY
patron,81305815,77557274,81305815,Sapphire,null
patron,56277001,7073689,56277001,Sapphire,null
patron,61310346,13525688,61310346,Sapphire,CA
patron,98992100,155615165,98992100,Sapphire,TX
patron,72120969,31909263,83998139,Pearl,CA
customers,00ueirpq52bhxRusQ1t7,25298737,75568267,Sapphire,GA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgOj_pKLUCgw,9892733,77310476,Sapphire,TX
patron,62733356,103707306,62733356,Sapphire,IL
patron,100619845,167876976,100619845,Sapphire,MI
customers,00u2fr0ncc9cE20II1t7,100120819,73141348,Sapphire,SC
archtics,5445251,15211711,54057297,Sapphire,AB
patron,70778286,106036085,70778286,Sapphire,TX
customers,00u72bhpcutDO2qXD1t7,86844197,75790404,Pearl,MD
patron,93656159,136446012,93656159,Sapphire,null
patron,71171385,21276490,71171385,Sapphire,UT
customers,00umo6v7asvPxXmJm1t7,149236951,97515104,Sapphire,VA
patron,53460813,106333544,53460813,Sapphire,null
customers,00uhxvxvqpHezsq7K1t7,22288154,82027155,Sapphire,NJ
patron,43759049,53169196,43759049,Sapphire,MO
tcolv_lms,432784190826,158857740,71798825,Sapphire,IL
patron,73933287,21886132,73933287,Sapphire,MO
customers,00ubcoal0iFtT7kvB1t7,104651375,78971320,Sapphire,CA
customers,00umtdge25UdGWAbK1t7,138778623,94611578,Sapphire,PA
patron,55542400,95746599,55542400,Sapphire,BC
betmgm,560851976,139357392,94793170,Sapphire,IN
patron,80526969,132613813,80526969,Sapphire,MI
patron,58895022,87624005,58895022,Sapphire,null
customers,00uhsrny87kQlI2R31t7,83505132,69509799,Sapphire,CA
onetrust,654016fe-8806-4458-9d15-bd60c00eb874,21835212,85153487,Sapphire,null
patron,41535321,19138672,41535321,Sapphire,CA
betmgm,577018155,146023303,96361980,Sapphire,AL
patron,53123727,27261659,53123727,Sapphire,OK
patron,69936283,50385414,69936283,Sapphire,CA
opera,779729245,12837028,67076571,Sapphire,HI
opera,803322561,85454017,76961292,Sapphire,DER
patron,59503684,31764751,75446350,Sapphire,AZ
patron,57472059,74679226,57472059,Sapphire,null
patron,70775560,51606585,70775560,Sapphire,UT
patron,65535393,70355474,65535393,Sapphire,AB
patron,52477392,30299893,52477392,Sapphire,null
opera,900032731,4788332,74721326,Sapphire,NY
tcolv_patron,728451,24708581,32849521,Sapphire,KS
opera,800104544,28968019,78523755,Sapphire,OH
patron,65904667,17273888,65904667,Sapphire,null
patron,75804846,20883868,75804846,Sapphire,MI
opera,782399815,70537534,68123681,Sapphire,CO
patron,12434250,105373698,75617142,Sapphire,TAS
patron,75306901,109038578,75306901,Sapphire,OH
patron,73249752,111016720,73249752,Sapphire,NY
opera,803783192,99725368,84136578,Sapphire,NY
patron,55085898,44300391,55085898,Sapphire,null
opera,877448334,132355960,80740740,Sapphire,CA
patron,81215834,92777947,81215834,Sapphire,null
patron,71644973,46690379,71644973,Sapphire,MD
patron,49503476,87432432,49503476,Sapphire,LA
tcolv_patron,3255343,16618235,47908478,Sapphire,NV
patron,78823831,111499291,78823831,Sapphire,TX
patron,11582862,63523199,11582862,Sapphire,CA
patron,66146896,79959958,66146896,Sapphire,MN
patron,90110897,4283371,90110897,Sapphire,NY
patron,68929888,8856142,68929888,Sapphire,null
patron,98944655,155484702,98944655,Sapphire,FL
opera,900171122,153770129,98501847,Sapphire,VA
patron,56455064,138637881,56455064,Sapphire,MI
patron,53585838,2897534,53585838,Sapphire,null
patron,31458692,98417073,51738616,Sapphire,PA
betmgm,560289096,138875653,94677441,Sapphire,TN
patron,57998841,37745427,57998841,Sapphire,null
patron,61479730,93837717,61479730,Sapphire,null
patron,90128343,1369702,90128343,Sapphire,NY
patron,50802178,83188368,50802178,Sapphire,IA
customers,00upigoph2VEDfAKO1t7,39624967,99226282,Sapphire,CO
patron,83791248,26366861,83791248,Sapphire,VA
patron,82150717,39353355,82150717,Sapphire,NJ
patron,44481623,118298582,69789265,Sapphire,TX
opera,423872377,97600707,75724217,Sapphire,BC
patron,79632420,187921133,79632420,Sapphire,NY
opera,39686288,41788592,62253782,Sapphire,BC
patron,60467669,20921156,61507415,Sapphire,WA
patron,52089417,89678275,52089417,Sapphire,NY
tcolv_patron,2090100,168733252,49337709,Sapphire,TN
betmgm,563620931,140836052,95205461,Sapphire,FL
patron,53799617,99589279,53799617,Sapphire,null
opera,422849076,76898355,44510213,Sapphire,AR
customers,00ueyze9ij2rLraM21t7,132639944,80553968,Sapphire,PHN
patron,74087862,57412159,74087862,Sapphire,GA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjRqt21Cww,29234431,78552437,Sapphire,WA
onetrust,D2D80C25-4363-472E-A196-C16498D6A539,126938233,76155595,Sapphire,FL
patron,41419242,88292412,41419242,Sapphire,FL
patron,94138844,168748324,94138844,Sapphire,MI
patron,57383469,60539110,57383469,Sapphire,null
opera,889364823,134056176,80875090,Sapphire,NM
patron,48998616,91569097,48998616,Sapphire,AR
betmgm,534492894,132589552,92003240,Sapphire,IN
patron,4311359,6254981,4311359,Sapphire,MI
patron,98814515,155019579,98814515,Sapphire,PA
patron,71619073,74714724,71619010,Sapphire,AB
patron,63361842,125898014,63361842,Sapphire,MN
patron,58117685,18380669,58117685,Sapphire,TX
patron,92729062,64517547,89440559,Sapphire,MI
customers,00uedafbc0Zn6d7pO1t5,74300397,70017672,Sapphire,MA
patron,99643507,165362657,99643507,Sapphire,null
patron,59708051,124064205,33952599,Sapphire,OK
patron,65479174,52696920,65479174,Sapphire,MI
opera,339866164,41205495,45729095,Platinum,AR
patron,1631201,101573110,1631201,Sapphire,AZ
patron,96162346,145265643,96162346,Sapphire,NJ
patron,56316403,122652457,56316403,Sapphire,null
opera,808131788,115544443,69794874,Sapphire,ON
patron,67952334,5037838,67952334,Sapphire,TX
opera,797648078,2485122,69255990,Sapphire,NJ
patron,8075956,86855504,8075956,Sapphire,PA
patron,72908382,6411004,72908382,Sapphire,Mt
patron,97888449,151534102,97888449,Sapphire,VT
patron,74043616,115120199,74043616,Sapphire,NE
patron,81347637,49063557,81347637,Sapphire,null
patron,58501388,6387323,58501388,Sapphire,OK
patron,61933605,47991363,61933605,Sapphire,FL
patron,56789220,72397013,56789220,Sapphire,null
patron,71007052,96254997,71007052,Sapphire,NV
patron,83452478,14584901,83452478,Sapphire,NY
patron,52644005,58210501,52644005,Sapphire,null
patron,19690904,82545708,19690904,Sapphire,CA
patron,60644001,72673163,60644001,Sapphire,null
opera,402744604,72490627,58713700,Sapphire,MI
opera,394670746,3195440,75222711,Sapphire,CA
customers,00uej40clv92wZ4PM1t7,30188483,79836072,Sapphire,AZ
patron,100384888,167340616,100384888,Sapphire,OH
patron,84824374,59620392,84824374,Sapphire,NY
archtics,11726459,2574178,65039093,Sapphire,NV
patron,48293927,62537365,52814243,Sapphire,TN
patron,62860719,32760396,62860719,Sapphire,AB
patron,55822516,85717095,55822516,Sapphire,null
patron,47946094,21399010,47946094,Sapphire,MI
tcolv_patron,3200890,68114356,67217242,Sapphire,CA
patron,62568824,96400886,62568824,Sapphire,CA
opera,408158620,110757478,75738260,Sapphire,CA
patron,59707912,89563950,59707912,Sapphire,CA
patron,90596204,89927855,90596204,Sapphire,FL
patron,83449329,90655956,83449329,Sapphire,VA
patron,59520990,70206856,59520990,Sapphire,AR
patron,43729705,80574830,43729705,Sapphire,MI
opera,808549862,98506914,94390364,Sapphire,CA
customers,00u5g3apryZO4zde51t5,113274358,49193823,Sapphire,CA
patron,98004813,151936923,98004813,Sapphire,PA
patron,67282920,14853757,67282920,Sapphire,NM
patron,93166463,135884989,93166463,Sapphire,null
opera,234901165,106184678,30573940,Sapphire,TN
patron,53666216,16958592,53666216,Sapphire,null
patron,58128270,76774759,58128270,Sapphire,PA
opera,900991269,105864577,77859396,Sapphire,CA
opera,464694178,115922660,69224724,Sapphire,CA
archtics,24408484,133897304,80818973,Sapphire,NM
patron,57460825,32224383,57460825,Sapphire,null
patron,98764238,154840984,98764238,Pearl,WA
opera,807113618,6782325,77212692,Sapphire,TX
patron,49641667,74273012,49641667,Sapphire,FL
patron,29855367,50771238,29855367,Pearl,AL
patron,69527755,20176299,69527755,Sapphire,BC
opera,663278946,112800217,48653353,Sapphire,UT
patron,94788309,139139672,94788309,Sapphire,MI
patron,78162500,7512821,78162500,Sapphire,VA
betmgm,555329416,135154104,92652954,Sapphire,NJ
patron,56738211,50370904,56738211,Sapphire,null
patron,95773494,143809555,95773494,Sapphire,TN
customers,00ubw0cn91OjctfPX1t7,104629170,79356935,Sapphire,WV
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBity_rYHAw,168717063,96310622,Sapphire,TX
opera,708475992,70902739,62891559,Sapphire,FL
betmgm,578589956,147749425,96925866,Sapphire,CA
patron,42431350,99944148,42431350,Sapphire,CT
betmgm,408701464,35500417,85488871,Sapphire,NJ
patron,99338261,157929616,99338261,Sapphire,CO
betmgm,575806650,144703532,96018952,Sapphire,MS
patron,80509341,132432165,80509341,Sapphire,MI
patron,65918388,47162996,65918388,Sapphire,CO
betmgm,607651274,167378720,100392750,Sapphire,OH
patron,51050001,48049513,51050001,Sapphire,CA
patron,55232589,105301859,55232589,Sapphire,null
patron,62559861,62049394,62559861,Sapphire,CA
patron,56864898,30987877,56864898,Sapphire,null
patron,53220833,32980388,53220833,Sapphire,QC
patron,48485530,38527082,48485530,Sapphire,AZ
patron,71299612,2492852,71299612,Sapphire,null
patron,3095620,110662481,90743812,Sapphire,NY
patron,56209095,91633787,56209095,Sapphire,null
opera,242881573,34386409,52109675,Sapphire,null
patron,66174045,120108304,66174045,Sapphire,null
patron,85116258,39346873,85116258,Sapphire,NY
patron,69239777,93942761,69239777,Sapphire,null
patron,78538404,62994148,78538404,Sapphire,null
patron,89222700,96366983,89222700,Sapphire,OH
patron,71466284,58006918,71466284,Sapphire,null
patron,59185382,6334702,59185382,Sapphire,MI
archtics,23209435,133854103,80849643,Sapphire,CA
patron,93061757,135532891,93061757,Sapphire,null
patron,68848405,100147348,68848405,Sapphire,null
customers,00uejgrg6cKN51heW1t7,25832184,69505145,Sapphire,MD
patron,69012344,54128222,69012344,Sapphire,IN
patron,7599852,122444918,7599852,Sapphire,AL
patron,89706572,18229868,71157921,Sapphire,MI
betmgm,583365717,153069655,99671565,Sapphire,CA
opera,816530019,4485019,79970391,Pearl,CA
patron,95229393,141247600,95229393,Sapphire,SC
patron,53841669,101231781,53841669,Sapphire,null
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjCpoO_CAw,92884858,41597784,Sapphire,CA
tcolv_patron,259211,158896000,50467757,Sapphire,NJ
patron,63364173,79250082,63364173,Sapphire,WY
patron,70865287,73398102,70865287,Sapphire,CA
patron,53354911,116068293,53354911,Sapphire,null
patron,89495134,56914014,89495134,Sapphire,OH
patron,55928567,47207069,55928567,Sapphire,null
patron,65919728,79926657,65919728,Sapphire,null
patron,64525213,108392987,64525213,Sapphire,null
customers,00ubp9zxivU9sxkgb1t7,98531217,78757176,Sapphire,OK
patron,89377391,93881572,89377391,Sapphire,OH
opera,810818612,39094493,78316424,Sapphire,NV
patron,90922503,64378547,90922503,Sapphire,CT
opera,807178197,39752559,73211135,Sapphire,IL
patron,73972142,114995365,73972142,Sapphire,CO
betmgm,559195801,138209391,94459096,Sapphire,MI
patron,93357306,136113562,93357306,Sapphire,null
opera,890464940,138212701,94493647,Sapphire,IL
opera,806349852,73579349,79302707,Sapphire,MI
patron,56675320,8637613,56675320,Sapphire,null
opera,791104571,47722110,71608066,Sapphire,CA
opera,813871504,116636652,79610929,Sapphire,TX
patron,83313424,45573550,83313424,Sapphire,NJ
patron,50926595,31968901,50926595,Sapphire,CA
patron,80715649,133813986,80715649,Sapphire,null
patron,16898308,22686155,16898308,Sapphire,MI
patron,65324049,55908072,65324049,Sapphire,MS
betmgm,577683492,146794806,96573337,Sapphire,NY
patron,79035979,89253228,79035979,Sapphire,null
patron,84759536,88759688,84759536,Sapphire,CA
patron,69330311,54151525,69330311,Sapphire,VIC
customers,00upgg1tj1UYtDK051t6,12653198,70840902,Sapphire,CA
betmgm,598541945,165173056,99578564,Sapphire,OR
patron,52817669,27362476,52817669,Sapphire,CA
betmgm,600570764,165886692,99843153,Sapphire,OH
patron,79371180,35705661,79371180,Sapphire,null
customers,00uex14bs43ZXgmps1t7,46836320,76766168,Sapphire,GA
patron,69312085,26894892,69312085,Sapphire,WA
customers,00uaei06CNXdDW1Q01t5,22110393,56476159,Sapphire,AZ
betmgm,579166203,138453384,94562174,Sapphire,PA
patron,89559835,79887836,89559835,Sapphire,GA
patron,66461242,28682164,66461242,Sapphire,null
patron,78139122,49864629,78139122,Sapphire,CA
patron,58810378,120164877,58810378,Sapphire,null
patron,59544376,2683791,59544376,Sapphire,null
patron,48902365,52459011,48902365,Sapphire,MS
patron,48721504,102858569,77547009,Sapphire,KS
patron,69055352,81824484,69055352,Sapphire,PA
patron,99571851,165145370,99571851,Sapphire,LA
archtics,14901832,51115578,68969091,Sapphire,CA
patron,98770962,154840995,98770962,Sapphire,TX
opera,891455711,101701184,63264628,Sapphire,CA
opera,775292282,12679138,64920442,Sapphire,AK
patron,57434388,82800683,57434388,Sapphire,null
patron,53140232,95444757,53140232,Sapphire,UT
opera,96252434,74523078,45709714,Sapphire,IA
patron,49837728,32425119,49837728,Sapphire,TX
patron,15993818,188187554,15993818,Sapphire,CA
patron,53614927,123879939,53614927,Sapphire,null
patron,53065404,41371056,53065404,Sapphire,VA
patron,49239014,84405345,49239014,Sapphire,FL
customers,00ufrhimgkT9U4tSp1t7,133756012,80793734,Sapphire,IL
patron,31077278,42205001,31077278,Sapphire,TN
patron,47433074,79760732,47433074,Sapphire,OH
opera,868598707,132740739,80608333,Sapphire,CA
patron,69716447,33822177,69716447,Sapphire,null
opera,391936180,96696753,58461808,Sapphire,CO
patron,71878258,91501533,71878258,Sapphire,BC
patron,81224663,50860361,81224663,Sapphire,null
opera,890481401,129626950,79984510,Pearl,CA
patron,70181597,59689976,70181597,Sapphire,null
opera,902194936,125696669,73093463,Sapphire,CA
opera,303901940,45031751,53204564,Sapphire,NJ
patron,79660006,156229982,79660006,Sapphire,MI
patron,81134741,118185821,81134741,Sapphire,null
patron,75686824,104692630,75686824,Sapphire,MS
opera,898269615,18483635,94952431,Sapphire,TN
patron,50152875,57606752,50152875,Sapphire,MI
patron,84943802,85730368,84943802,Sapphire,NY
patron,4793041,43837182,83341550,Sapphire,NY
patron,81774378,121459437,81774378,Sapphire,null
archtics,22199948,131798169,29631530,Sapphire,IL
patron,50073009,123089458,50073009,Sapphire,WA
customers,00unomf0ta7pYDAOb1t7,20650729,90127673,Sapphire,NY
patron,64025168,56729944,64025168,Sapphire,IL
onetrust,85FD68F5-42AD-4B7B-B336-894CEA1B04B1,76180390,78983828,Sapphire,CA
patron,57658556,48426958,57658556,Sapphire,null
patron,94626002,138658756,94626002,Sapphire,MI
patron,59822966,24654120,59822966,Sapphire,CA
patron,16958516,79159438,16958516,Sapphire,MI
patron,74209203,117197110,74209203,Sapphire,CA
patron,49412008,12609976,49412008,Sapphire,MS
patron,65934353,20610811,65934353,Sapphire,null
patron,90892114,37505155,90892114,Sapphire,NJ
patron,71154024,50934016,71154024,Sapphire,AZ
patron,54561452,88868952,54561452,Sapphire,null
patron,69524810,4538615,69524810,Sapphire,PA
patron,71405287,97973761,71405287,Sapphire,null
patron,60419172,65496808,60419172,Sapphire,AL
patron,98079896,152146865,98079896,Sapphire,null
patron,60832278,96736917,60832278,Sapphire,NV
patron,84130543,92810957,84130543,Sapphire,NY
opera,176518221,103228985,41547533,Sapphire,AZ
patron,65038313,34614533,65038313,Sapphire,KY
patron,65395747,110872827,65395747,Sapphire,SPL
patron,52030214,114504952,52030214,Sapphire,BC
patron,73973859,120989282,73973859,Sapphire,TX
patron,61363337,10616156,61363337,Sapphire,AL
patron,97130512,148261678,97130512,Sapphire,NY
patron,99149750,156085776,99155051,Sapphire,MI
patron,81263024,108462562,81263024,Sapphire,null
patron,67916893,74738599,67916893,Sapphire,OH
patron,99892916,166023979,99892916,Sapphire,NJ
patron,95865756,144114087,95865756,Sapphire,MS
tcolv_patron,2810454,123534005,65698804,Sapphire,FL
opera,895029537,79080107,50937314,Sapphire,NY
patron,59668731,7925932,59668731,Sapphire,CA
betmgm,561926206,140342615,95062311,Sapphire,MI
opera,782809398,97693251,70682005,Sapphire,AB
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiz7ozMHAw,146318621,96551347,Pearl,GEN
patron,73987076,82667572,73987076,Sapphire,TN
patron,77329183,71730357,77329183,Sapphire,CT
patron,64943246,88898384,64943246,Sapphire,ON
patron,91026308,127514499,91026308,Sapphire,NY
customers,00uqlv9d2q1zn8phk1t7,165364588,99655181,Sapphire,NY
patron,56900068,64246348,56900068,Sapphire,null
patron,94967175,140007239,94967175,Sapphire,MD
customers,00u7sd19ZXRNpPpTj1t5,84069698,40340363,Sapphire,BC
archtics,5412236,66996334,48005332,Sapphire,AB
archtics,805566,28212351,47805997,Sapphire,MD
customers,00umby8lyvZYSN0QC1t7,74899296,1282947,Pearl,OH
patron,72467871,62391205,72467871,Sapphire,null
patron,67887420,63325394,67887420,Sapphire,GA
patron,59587783,60199092,59587783,Sapphire,null
patron,56520862,9430015,56520862,Sapphire,MN
betmgm,578911215,148079718,97051178,Sapphire,LA
patron,90806612,111897176,90806612,Sapphire,NY
patron,81048809,117803919,81048809,Sapphire,null
patron,50590874,115275939,50590874,Sapphire,MA
archtics,3967837,75545759,44019019,Sapphire,TX
patron,53831568,66207162,53831568,Sapphire,null
patron,83562830,76291757,83562830,Sapphire,PA
betmgm,558356612,131667038,94250088,Sapphire,MI
patron,100149950,166814490,100149950,Sapphire,WV
patron,56676670,74373000,56676670,Sapphire,null
patron,93037497,135570914,93037497,Sapphire,null
patron,99320621,157856590,99320621,Sapphire,MD
patron,97030742,148011772,97030742,Sapphire,MD
patron,90182191,103440199,90182191,Sapphire,FL
patron,96881461,147630031,96881461,Sapphire,NV
customers,00uqxt2mxwQeCsADS1t7,152784645,98234765,Sapphire,ON
patron,59081113,76112204,59081113,Sapphire,null
patron,67775529,61178910,67775529,Sapphire,null
patron,76690564,85785319,76690564,Sapphire,MA
patron,21611729,101750943,21611729,Sapphire,NY
betmgm,600651127,165919987,99852198,Sapphire,MD
patron,69706050,187052819,69706050,Sapphire,TN
patron,49130858,91276209,49130858,Sapphire,NJ
patron,75606007,8800804,75606007,Sapphire,IN
patron,75330583,97481819,75330583,Sapphire,TX
patron,89499629,82342866,89499629,Sapphire,OH
patron,89686256,111022262,89686256,Sapphire,null
patron,16890647,168476620,16890647,Sapphire,KY
patron,100145183,166782218,100145183,Sapphire,PA
betmgm,578870348,60967205,69234338,Gold,NV
patron,90300145,85556192,90300145,Pearl,MD
customers,00uqiww3gq6Wksp161t7,166270254,100006103,Sapphire,TX
betmgm,581885004,151278694,97817059,Sapphire,PA
patron,54805880,52506788,54805880,Sapphire,null
patron,65971733,64280522,65971733,Sapphire,null
patron,29785799,16079879,62927962,Sapphire,TX
archtics,11420405,77974336,55457045,Sapphire,NV
patron,54697098,115454615,54697098,Sapphire,null
patron,55157682,92567504,55157682,Sapphire,null
customers,00ufrfclXtVOoJiXS1t5,73995686,68985391,Sapphire,CA
patron,75135807,12530497,75135807,Pearl,NV
patron,48971350,76542460,48971350,Sapphire,MN
patron,54603850,58889438,54603850,Sapphire,null
patron,61072977,11315052,61072977,Sapphire,LA
betmgm,561654112,139971555,94996269,Sapphire,TN
patron,64844210,39110406,64844210,Sapphire,PA
customers,00uhxsetyqzo59nDu1t7,84448597,83641154,Sapphire,PA
patron,63920726,7015990,63920726,Sapphire,null
betmgm,600974013,166054722,99904921,Sapphire,MD
patron,62364931,108181735,62364931,Sapphire,MS
patron,74677656,74759313,74677656,Sapphire,IL
patron,74896669,10232252,74896669,Sapphire,AZ
patron,60621266,106289372,60621266,Sapphire,null
patron,73299790,122790147,73299790,Sapphire,MI
tcolv_lms,431512087266,158860625,70571946,Sapphire,LA
opera,598208565,136973554,46272464,Sapphire,TN
customers,00u2acvtje2LxDj4e1t7,109140054,72943987,Sapphire,NOR
patron,73938205,118916493,73938205,Sapphire,TX
betmgm,598536874,165171751,99581910,Sapphire,OH
patron,63935872,96921511,63935872,Sapphire,null
patron,78586772,90319949,78586772,Sapphire,GA
patron,82419503,41787743,82419503,Sapphire,NJ
patron,52993012,37333502,52993012,Sapphire,PA
patron,57701791,16084922,57701791,Sapphire,null
patron,63278965,80044494,63278965,Sapphire,MI
patron,79318174,54856688,79318539,Sapphire,NJ
customers,00ufayspMC2lWC7A31t5,77930753,60215183,Sapphire,TX
patron,58843372,51847741,58843372,Sapphire,null
patron,65805856,29202013,65805856,Sapphire,null
patron,63959560,32256241,63959560,Sapphire,null
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBi-t7y1FAw,131487227,80352263,Sapphire,RI
patron,93052203,135732007,93052203,Sapphire,null
patron,68258055,87870418,68258055,Sapphire,CA
patron,59579806,81284760,59579806,Sapphire,null
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgKTh9PbWCgw,154782385,76312502,Gold,OH
patron,69958709,54280507,69958709,Sapphire,AR
opera,805948359,25318810,83283520,Sapphire,NY
patron,60374970,1669276,60374970,Sapphire,TN
opera,808532518,84803472,77619650,Sapphire,NRW
patron,57660058,29226638,57660058,Sapphire,null
patron,45815218,77972849,45815218,Sapphire,CA
opera,798953560,69042869,70701879,Sapphire,NV
customers,00uraxfb3aaOG22Z31t7,135259561,92763837,Pearl,NJ
patron,95554083,145062440,95554083,Sapphire,MD
patron,73137612,25415089,73137612,Sapphire,VA
patron,64845857,29937853,64845857,Sapphire,FL
betmgm,608838302,167918802,100651095,Sapphire,OH
patron,56154498,122723695,56154498,Sapphire,null
patron,58581971,105881726,58581971,Sapphire,CA
patron,84042855,68267707,84042855,Sapphire,PA
patron,9264543,70935178,9264543,Sapphire,CA
opera,782889530,25432834,68738075,Sapphire,null
patron,73832778,29748932,73832778,Sapphire,null
patron,94322286,137567220,94322286,Sapphire,MI
patron,52747274,37474705,52747274,Sapphire,TX
patron,90389456,92725679,90389456,Sapphire,NY
archtics,24408743,147053143,100471911,Sapphire,NC
patron,67719713,72773833,67719713,Sapphire,null
betmgm,555369942,135016695,92658648,Sapphire,MD
betmgm,566769230,142343260,95455054,Sapphire,IA
patron,81211103,97978946,81211103,Sapphire,null
patron,75636846,67623310,75636846,Sapphire,SC
patron,66668095,16127599,66668095,Sapphire,MN
patron,56347961,76926550,56347961,Sapphire,null
patron,50288391,12357452,50288391,Sapphire,CA
patron,50715074,14353344,50715074,Sapphire,WA
patron,96558267,146704128,96558267,Sapphire,MI
patron,59080234,118273193,59080234,Sapphire,NV
patron,75973272,101622872,75973272,Sapphire,IL
opera,62850151,63253002,42139473,Sapphire,HI
patron,93535469,136230632,93535469,Sapphire,null
patron,81233782,87212811,81233782,Sapphire,null
patron,72273672,74045672,72273672,Sapphire,NC
patron,57599929,95749891,57599929,Sapphire,null
opera,736974144,5686997,63442771,Sapphire,CA
